Country Name,Country Code,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Bhutan,BTN,,,,,,5.78675985336304,5.91572999954224,,,6.60906982421875,7.28714990615845,,,4.91159009933472,4.74174022674561,4.12473011016846,4.76523017883301,,5.72275018692017,6.04489994049072,7.59009981155396,6.99333000183105,7.2257399559021,6.85084009170532,5.6758918762207,,
Botswana,BWA,,,,,,,,,,,10.6785898208618,,8.85149002075195,,9.63292026519775,,,,,,7.80650854110718,7.97482490539551,7.29975414276123,6.72130727767944,6.91436862945557,8.73999977111816,
Central African Republic,CAF,,,,,1.69001996517181,1.61265003681183,,1.5195699930191,1.53980004787445,1.6245299577713,1.65222001075745,1.41506004333496,1.31332004070282,1.29000997543335,1.25458002090454,1.11760997772217,1.10792005062103,1.98034727573395,2.6382143497467,2.22015333175659,1.91022861003876,1.75408899784088,1.75365018844604,1.56587600708008,1.76871228218079,2.16669702529907,
Canada,CAN,6.32445001602173,,,5.49377012252808,5.53079986572266,5.42331981658936,4.95303010940552,4.99308013916016,,,4.76588010787964,,4.7664098739624,4.62612009048462,4.84057998657227,5.356369972229,5.26205015182495,,,,,,,,,,
Central Europe and the Baltics,CEB,4.64233493804932,4.33475017547607,,4.94200992584229,4.57943487167358,4.86840009689331,5.0797348022461,5.17923021316528,5.05714988708496,4.83406019210815,4.81026983261108,4.68466997146606,4.59521007537842,4.83990001678467,4.94466018676758,4.72175979614258,4.56132984161377,4.46921491622925,4.50039005279541,4.48657989501953,4.80993986129761,4.63339996337891,4.07527017593384,4.25524497032166,,,
Switzerland,CHE,4.9087700843811,4.91729021072388,,4.74490022659302,4.74921989440918,4.64836978912354,4.81137990951538,5.16421985626221,5.36935997009277,5.29307985305786,5.05740022659302,4.81757020950317,4.55798006057739,4.73192977905273,4.89041996002197,4.76562976837158,4.815269947052,4.85834980010986,4.8690299987793,4.87779998779297,4.93844985961914,4.92645978927612,4.9515700340271,4.86325979232788,,,
Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,2.56469988822937,2.79625010490417,3.01245999336243,3.34015011787415,3.72921991348267,3.77583003044128,,4.08121013641357,3.96345996856689,3.53838992118835,3.26283001899719,3.02152991294861,3.21378993988037,3.79242992401123,4.23064994812012,4.16208982467651,4.04518985748291,,4.52942991256714,4.73094987869263,4.87530994415283,5.34201002120972,5.41966009140015,5.43316984176636,,,
China,CHN,1.84192001819611,1.85338997840881,,1.84432995319366,1.88803994655609,,,,,,2.39000010490417,2.44000005722046,2.70000004768372,3.63000011444092,3.75,3.75,3.52196002006531,4.07742977142334,3.85250997543335,3.72663998603821,3.82487010955811,3.79362010955811,3.66744995117188,3.54249000549316,3.53999996185303,3.5699999332428,
Cote d'Ivoire,CIV,4.3014497756958,2.72476005554199,2.61811995506287,2.43498992919922,2.68529009819031,2.40031003952026,2.44477009773254,2.81048011779785,2.86437010765076,2.91176009178162,2.91944003105164,2.8199999332428,3.01613998413086,3.09853005409241,3.1739399433136,3.24651002883911,2.86576008796692,3.4344699382782,3.45860004425049,3.31416988372803,3.49415993690491,3.97232007980347,3.80347990989685,3.23993992805481,3.71638154983521,3.44301605224609,
Cameroon,CMR,,,,,,1.70284998416901,2.29733991622925,,2.82259011268616,2.79530000686646,2.65651988983154,2.53991007804871,2.87815999984741,2.49827003479004,2.90790009498596,2.84803009033203,2.65336990356445,2.60306000709534,2.6554799079895,2.58396005630493,2.65791988372803,2.56234002113342,3.05962991714478,3.03096008300781,3.08087658882141,3.16616129875183,
"Congo, Dem. Rep.",COD,,,,,,,,,,,,,,,,1.5249799489975,,,2.06221008300781,1.95142996311188,2.17043995857239,2.1186900138855,1.45494997501373,,,2.45000004768372,2.70000004768372
"Congo, Rep.",COG,4.91033983230591,,,4.06827020645142,,,,3.20831990242004,2.8361599445343,2.28813004493713,1.6810200214386,,,,,5.6867299079895,,2.73923063278198,5.01388120651245,3.1837100982666,3.28257989883423,5.23999977111816,4.45052003860474,2.99548006057739,3.57538986206055,4.44861888885498,
Colombia,COL,,,,3.92644000053406,4.44080018997192,3.5112099647522,3.70867991447449,4.26812982559204,4.32513999938965,4.07934999465942,4.02098989486694,3.91671991348267,4.08301019668579,3.9387800693512,4.77651977539063,4.83382987976074,4.46608018875122,4.37038993835449,4.87855005264282,4.62945985794067,4.47038984298706,4.47721004486084,4.53551006317139,4.44910001754761,4.5062198638916,4.93310022354126,
Comoros,COM,,,,2.20135998725891,,,,2.25841999053955,,,,,,4.42264986038208,,,2.8304500579834,2.74783992767334,2.3827600479126,2.74472999572754,2.5450599193573,,,,,,
Cabo Verde,CPV,,,,6.39176988601685,6.80168008804321,,,7.87682008743286,,7.47664022445679,,6.52960014343262,5.40754985809326,5.51800012588501,5.3089599609375,5.56728982925415,5.04361009597778,,5.00144004821777,4.96387004852295,5.26691007614136,5.28879022598267,5.18174982070923,5.36884689331055,4.73345994949341,7.58479499816895,
Costa Rica,CRI,3.35272002220154,3.89071989059448,,,5.39436006546021,4.66695022583008,4.83202981948853,5.15044021606445,5.13373994827271,4.89062976837158,,4.61613988876343,4.6345100402832,4.88697004318237,6.01030015945435,6.56574010848999,6.37988996505737,6.58239984512329,6.68739986419678,6.67952013015747,6.87349987030029,6.89395999908447,7.06980991363525,6.76991987228394,6.79584980010986,6.71066999435425,
Caribbean small states,CSS,3.47381496429444,3.463250041008,3.85237503051758,2.43892002105713,2.75611996650696,3.86956000328064,4.22316002845765,4.45911991596222,3.6967248916626,3.91254997253418,4.61641979217529,,5.49022006988525,6.19131994247437,6.19848012924194,6.37060022354126,5.28133010864257,5.33114504814148,5.68494009971618,5.67390012741089,4.42120921611786,4.6342613697052,4.41783344745636,4.35892379283905,4.43086576461792,4.86061763763428,6.02747011184692
Cuba,CUB,,,,6.20873022079468,6.75523996353149,7.70481014251709,8.3580904006958,9.57116985321045,9.9408597946167,10.2682304382324,10.5577802658081,9.05716991424561,11.8682098388672,14.0590801239014,13.1248598098755,12.8373098373413,,,,,,,,,,,
Curacao,CUW,,,,,,,,,,,,,,,,,,,4.93095016479492,,,,,,,,
Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,3.74123001098633,,,,4.7720799446106,4.98954010009766,5.11552000045776,5.58166980743408,6.6702299118042,6.11772012710571,6.28667020797729,6.3302698135376,6.28082990646362,6.72276020050049,7.2054500579834,6.542799949646,6.53853988647461,,6.48377990722656,6.44049978256226,6.32612991333008,6.14541006088257,5.71853017807007,,,,
Czech Republic,CZE,4.51754999160767,4.24490976333618,,3.58012008666992,3.66753005981445,3.64034008979797,3.73283004760742,3.95878005027771,4.11728000640869,3.99238991737366,3.86591005325317,4.1955099105835,3.84717988967896,3.7271900177002,4.1460599899292,4.03350019454956,4.24209022521973,4.22070980072021,4.04676008224487,3.96522998809814,5.75182008743286,5.55373001098633,3.80615997314453,4.26692008972168,,,
Germany,DEU,4.4307599067688,4.49470996856689,,4.46187019348145,,,,,,,,4.2939600944519,4.36679983139038,4.43594980239868,4.90951013565063,4.94367980957031,4.82487010955811,4.95658016204834,4.93538999557495,4.92102003097534,4.85515022277832,4.83923006057739,4.87182998657227,4.97576999664307,,,
Djibouti,DJI,,,,,7.62947988510132,9.65999984741211,7.80542993545532,8.44760036468506,8.88984966278076,9.26467037200928,8.36588954925537,8.27877998352051,8.40625,,,4.49022006988525,,,,,3.59024000167847,3.92439007759094,3.74855995178223,3.62773990631104,,,
Dominica,DMA,,,,5.73984003067017,4.02858018875122,,,,,,,,,,,,,,,,3.40858006477356,5.12972021102905,4.7667498588562,5.57154989242554,5.57618999481201,4.69630002975464,
Denmark,DNK,7.47103977203369,7.8849401473999,,8.10674953460693,7.93115997314453,8.08434009552002,8.21545028686523,8.2130298614502,8.12193012237549,8.2076301574707,8.08557033538818,7.72990989685059,7.61560010910034,7.47604990005493,8.44888019561768,8.55955028533936,8.48486042022705,7.23782014846802,8.49442958831787,7.634850025177,,,7.75243997573853,6.79277992248535,,,
Dominican Republic,DOM,1.0333000421524,1.22724997997284,,,,1.88829004764557,1.96782994270325,1.9140100479126,1.84465003013611,,,,2.04678988456726,,,,,2.49751996994019,3.48054003715515,3.96376991271973,3.81624007225037,3.85050010681152,3.92026996612549,3.92848992347717,4.04276990890503,4.61870241165161,
Algeria,DZA,,,,,,,,,,,,4.61999988555908,4.96000003814697,4.33701992034912,6.03000020980835,,,,,,,7.34435987472534,6.50538015365601,5.8663501739502,6.10035991668701,,
East Asia & Pacific (excluding high income),EAP,2.25295501947403,2.68665993213653,3.51327002048493,,,4.20893001556396,2.69233500957489,2.89222002029419,,2.74847006797791,,,3.06133496761322,3.56925010681153,3.80596995353699,3.5084400177002,4.06549489498139,4.30706977844238,3.85250997543335,3.50578498840332,3.79227006435394,3.71557009220123,3.51159000396729,3.09493505954743,3.23436999320984,,
Early-demographic dividend,EAR,,,,,3.86057996749878,3.82709002494812,4.08877992630005,3.40773010253906,3.57422995567322,3.41953003406525,,4.12821006774902,3.6185849905014,3.91375994682312,4.38224506378174,3.70918011665344,3.87057995796204,3.60622000694275,3.84467005729675,4.14103507995605,3.96933007240295,4.08114004135132,4.3315749168396,4.2542200088501,3.74158000946045,,
East Asia & Pacific,EAS,3.04020500183105,,,,,,3.47165501117706,3.86491990089417,,3.65276002883911,3.25545001029968,3.55973494052887,3.27934002876282,3.50850009918213,3.86193990707397,3.51003003120422,3.60527992248535,4.07742977142334,3.80641496181488,3.57255005836487,3.79227006435394,3.71557009220123,3.51159000396729,3.22980999946595,3.23436999320984,,
Europe & Central Asia (excluding high income),ECA,,,,,3.61807990074158,3.34339499473572,3.38423991203308,3.15445995330811,3.2861499786377,3.22751998901367,3.64203000068665,3.40350008010864,3.54795503616333,4.10174989700317,4.27429008483887,4.00675010681152,3.93511009216309,3.9016900062561,3.91102993488312,3.97042989730835,3.83402991294861,3.96209001541138,4.3825900554657,4.67819976806641,3.91665005683899,,
Europe & Central Asia,ECS,4.59609484672547,4.49445009231567,,4.45031023025513,4.38371992111206,4.14915490150451,4.52568006515503,4.43893480300903,4.67376494407653,4.72940015792847,4.87839984893799,4.81757020950317,4.62659978866577,4.86243510246277,5.01804494857788,5.14153003692627,4.95570516586304,4.79378986358642,4.97062015533447,4.89976000785827,4.88554000854492,4.83923006057739,4.78053998947144,4.67819976806641,,,
Ecuador,ECU,1.99764001369476,,,2.19536995887756,1.54734003543854,1.15093004703522,,,,,,,,,4.34242010116577,4.50743007659912,4.72689008712769,4.64307022094727,5.00464010238647,5.26099014282227,4.99870014190674,4.36275005340576,4.61426019668579,4.6214599609375,4.22565984725952,4.13413000106812,
"Egypt, Arab Rep.",EGY,4.60400009155273,4.67156982421875,,,,,,,4.94563007354736,4.67072010040283,4.79442977905273,4.00178003311157,3.68460988998413,3.76082992553711,,3.54264998435974,3.34430003166199,3.36829996109009,4.12252998352051,4.25138998031616,3.9308500289917,4.05000019073486,,,2.60999989509583,2.48000001907349,
Euro area,EMU,4.69021487236023,4.79957008361816,,4.54056978225708,4.51084995269775,4.58512020111084,5.22845983505249,5.25871992111206,5.05714988708496,4.9615650177002,4.97617483139038,4.82572984695435,4.67435002326966,5.10951995849609,5.56314992904663,5.48908996582031,5.12333011627197,4.95658016204834,5.34205007553101,5.12400007247925,4.8975350856781,4.8159499168396,4.87182998657227,4.80551505088806,,,
Eritrea,ERI,,1.63855004310608,,4.62058019638062,5.26281023025513,,4.04716014862061,3.52390003204346,,3.14896988868713,,2.12700009346008,,,,,,,,,,,,,,,
Spain,ESP,4.43462991714478,4.45745992660522,,4.28785991668701,4.2604398727417,4.16604995727539,4.1112699508667,4.13457012176514,4.1734299659729,4.15785980224609,4.14432001113892,4.1848201751709,4.25404977798462,4.52805995941162,4.91200017929077,4.85608005523682,4.8969202041626,4.4693398475647,4.35101985931396,4.30338001251221,4.28657007217407,4.22764015197754,4.20777988433838,4.18157005310059,,,
Estonia,EST,5.89866018295288,6.0549201965332,6.33788013458252,6.23536014556885,6.65249013900757,5.33945989608765,5.22845983505249,5.43460988998413,5.27309989929199,4.87674999237061,4.81026983261108,,4.61990976333618,5.48403978347778,5.96005010604858,5.51778984069824,5.01449012756348,4.71772003173828,4.84388017654419,4.39433002471924,5.14418983459473,5.15763998031616,4.96131992340088,5.2632098197937,,,
Ethiopia,ETH,,2.77462005615234,2.75794005393982,,,3.98310995101929,3.7002899646759,3.63245010375977,,,,5.49096012115479,5.45112991333008,5.40819978713989,4.42207002639771,4.49659013748169,5.48576021194458,5.56678009033203,4.4985499382019,4.60201978683472,4.73791980743408,5.06151008605957,5.64951992034912,5.06867980957031,,,
European Union,EUU,4.69021487236023,4.75392007827759,,4.54056978225708,4.57943487167358,4.86840009689331,5.0797348022461,5.17923021316528,5.05714988708496,4.9615650177002,5.07394981384277,4.86669993400574,4.67435002326966,5.02904987335205,5.52265977859497,5.29786014556885,5.07161998748779,4.88947987556458,4.97062015533447,4.93554019927979,4.88554000854492,4.79266977310181,4.61409997940063,4.62282991409302,,,
Fragile and conflict affected situations,FCS,,,,,,,,,,,,,,,,3.34388995170593,3.4620099067688,3.39974498748779,3.57199490070343,3.41595005989074,3.28257989883423,3.02660501003266,3.21647000312805,3.32853496074677,,,
Finland,FIN,6.80990982055664,6.85898017883301,,,5.86992979049683,5.70930004119873,5.84025001525879,6.01677989959717,6.16743993759155,6.15757989883423,6.02507019042969,5.92838001251221,5.67125988006592,5.83010005950928,6.45955991744995,6.50444984436035,6.44504976272583,7.14803981781006,7.12404012680054,7.10236978530884,7.03208017349243,6.85153007507324,6.36311006546021,6.27542018890381,,,
Fiji,FJI,,,,5.52470016479492,5.16864013671875,5.87773990631104,5.6431097984314,6.27586984634399,,6.20915985107422,5.16705989837646,5.6553201675415,5.89472007751465,4.25357007980347,4.49847984313965,4.82435989379883,4.17305994033813,4.72265005111694,3.88288998603821,4.26821994781494,4.80931997299194,4.8358998298645,4.65118980407715,4.83571004867554,5.06788015365601,,
France,FRA,5.79072999954224,5.75672006607056,,5.68792009353638,,,,,,,,,,,,,,,,,,,5.45160007476807,5.40716981887817,,,
Faroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,7.71478319168091,7.58257865905762,8.04458999633789,8.78139877319336,7.6401047706604,,
"Micronesia, Fed. Sts.",FSM,,,,,6.42491006851196,6.70687007904053,,,,,,,,,,,,,,,12.407919883728,13.5126600265503,12.4164199829102,9.69705009460449,,,
Gabon,GAB,,,,3.41966009140015,3.08122992515564,3.82709002494812,,,,,,,,,,3.07808995246887,2.987459897995,3.01340007781982,3.02971005439758,2.66667008399963,2.99166393280029,2.66205835342407,3.32681179046631,2.93345880508423,2.73232412338257,3.18160939216614,
United Kingdom,GBR,4.83926010131836,4.37116003036499,,4.21070003509521,3.98918008804321,4.0231499671936,4.10855007171631,4.6285400390625,4.80573987960815,4.72940015792847,4.92918014526367,4.97325992584229,4.90883016586304,4.88497018814087,5.04631996154785,5.66824007034302,5.55959987640381,,5.50078010559082,5.56450986862183,5.51411008834839,5.37532997131348,5.38499021530151,5.16799020767212,,,
Georgia,GEO,,,,2.10888004302979,2.15512990951538,2.18105006217957,2.13750004768372,2.23501992225647,2.06559991836548,2.91420006752014,2.48431992530823,3.00364995002747,2.69687008857727,2.9195499420166,3.22237992286682,2.80364990234375,2.5761399269104,1.90610003471375,2.8867199420929,2.99767994880676,3.16487002372742,3.59386992454529,3.57442998886108,3.5210599899292,3.80864000320435,3.85008001327515,
Ghana,GHA,,,,,4.11037015914917,,5.35444021224976,,,7.53558015823364,7.42208003997803,5.25982999801636,5.51986980438232,5.75795984268188,5.31744003295898,5.54059982299805,8.14097023010254,7.91913986206055,4.57646989822388,4.39978981018066,4.4340500831604,4.39452981948853,3.53362989425659,3.8861300945282,,,
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,,,,,2.36141991615295,2.59340000152588,2.08190989494324,2.59386992454529,2.37102007865906,2.21000003814697,1.84906005859375,,,1.58112001419067,2.20725011825562,2.55118989944458,2.28742003440857,1.83370995521545,2.63421010971069,2.42281007766724,2.51713991165161,2.54450011253357,2.3203399181366,2.38432002067566,1.84836995601654,2.19947004318237,
"Gambia, The",GMB,2.55356001853943,2.56627988815308,,,1.56512999534607,1.46587002277374,1.15810000896454,1.44291996955872,1.36337995529175,0.622470021247864,0.691879987716675,0.751630008220673,0.816860020160675,2.18129992485046,1.90813994407654,2.56322002410889,2.50116991996765,2.63756990432739,1.81839001178741,2.23094010353088,2.16002988815308,2.0244300365448,2.45919442176819,2.36543989181519,2.78892803192139,2.76371717453003,
Guinea-Bissau,GNB,,,,,5.24617004394531,,,,,,,,,,,1.86082005500793,1.8578599691391,2.00106000900269,2.13248991966248,2.20000004768372,2.29999995231628,2.29999995231628,2.20000004768372,2.13787007331848,2.94781994819641,2.7084276676178,
Equatorial Guinea,GNQ,,,,2.18797993659973,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,,,,2.89256000518799,3.02772998809814,3.23019003868103,3.36457991600037,3.42430996894836,3.42933988571167,3.66719007492065,3.96395993232727,,,,,,,,,,3.66139006614685,,3.47708988189697,3.59734010696411,,,
Grenada,GRD,,,,,,,,,3.92673993110657,,,,,,,,,,,,4.238609790802,,3.17379999160767,3.55255007743835,,,
Greenland,GRL,,,,,,,,,,,,,,,,,,,,,12.004599571228,11.0861396789551,11.0285596847534,10.5601902008057,,,
Guatemala,GTM,1.60479998588562,1.56369996070862,,,,,,,,,,3.03285002708435,3.08808994293213,3.23686003684998,,2.8486499786377,2.96865010261536,3.00524997711182,2.88808989524841,2.98562002182007,3.03032994270325,2.94474005699158,2.95009994506836,3.13704991340637,3.19928002357483,3.29972004890442,
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
